DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
24/11/2023,"1,383,829,728.16","26,850,620","72,292","5,541,458,646.85","118,325,551","247,198",19.98,18.50,22.63,80.02,81.50,77.37
27/11/2023,"2,947,899,164.29","40,632,316","136,463","12,264,659,406.52","231,992,150","449,086",19.38,14.90,23.31,80.62,85.10,76.69
28/11/2023,"3,396,429,729.38","47,733,462","150,765","11,860,852,072.04","248,814,975","511,760",22.26,16.10,22.76,77.74,83.90,77.24
29/11/2023,"3,471,920,265.04","48,620,597","121,180","12,971,016,427.21","259,673,126","475,623",21.11,15.77,20.30,78.89,84.23,79.70
30/11/2023,"7,289,319,708.87","128,783,338","228,257","42,342,729,833.55","995,131,312","891,315",14.69,11.46,20.39,85.31,88.54,79.61
01/12/2023,"3,807,090,085.21","43,270,608","116,045","12,685,971,510.48","220,876,470","419,491",23.08,16.38,21.67,76.92,83.62,78.33
04/12/2023,"2,409,067,219.87","31,780,498","101,240","14,602,091,177.88","273,773,736","381,702",14.16,10.40,20.96,85.84,89.60,79.04
05/12/2023,"4,723,611,667.63","43,233,419","113,938","15,725,498,093.00","349,324,740","359,365",23.10,11.01,24.07,76.90,88.99,75.93
06/12/2023,"4,640,340,872.61","44,970,184","94,193","13,960,178,943.89","287,776,534","365,514",24.95,13.51,20.49,75.05,86.49,79.51
07/12/2023,"3,016,708,600.06","34,099,096","96,670","14,041,120,405.20","270,709,190","340,738",17.69,11.19,22.10,82.31,88.81,77.90
08/12/2023,"2,342,388,279.34","25,224,800","85,318","12,160,442,545.36","236,406,075","307,637",16.15,9.64,21.71,83.85,90.36,78.29
11/12/2023,"3,679,318,003.04","29,790,154","91,692","11,719,939,223.88","231,197,332","341,064",23.89,11.41,21.19,76.11,88.59,78.81
13/12/2023,"4,913,699,581.18","62,670,465","192,247","22,186,531,160.93","330,951,637","635,754",18.13,15.92,23.22,81.87,84.08,76.78
14/12/2023,"6,594,604,608.79","73,963,771","232,968","19,915,044,671.07","377,978,946","699,792",24.88,16.37,24.98,75.12,83.63,75.02
15/12/2023,"5,661,161,783.13","114,825,029","183,364","37,701,030,040.91","903,631,503","619,686",13.06,11.27,22.83,86.94,88.73,77.17
18/12/2023,"2,507,768,133.42","35,031,059","121,488","10,547,385,400.36","247,423,315","492,945",19.21,12.40,19.77,80.79,87.60,80.23
19/12/2023,"3,508,907,821.88","50,352,768","129,231","16,183,351,020.43","296,655,452","442,409",17.82,14.51,22.61,82.18,85.49,77.39
20/12/2023,"3,080,986,148.26","37,434,990","111,775","14,340,871,685.62","266,497,606","430,678",17.68,12.32,20.61,82.32,87.68,79.39
21/12/2023,"1,782,806,040.62","26,073,980","79,637","9,017,444,600.30","141,493,083","282,607",16.51,15.56,21.98,83.49,84.44,78.02
22/12/2023,"1,279,830,434.67","20,873,807","59,479","9,795,509,199.67","116,181,112","213,340",11.56,15.23,21.80,88.44,84.77,78.20
26/12/2023,"877,304,581.72","17,193,920","54,613","8,749,314,353.28","74,432,961","200,811",9.11,18.77,21.38,90.89,81.23,78.62
27/12/2023,"2,149,411,720.67","22,620,996","84,810","10,248,846,925.24","127,385,564","306,547",17.34,15.08,21.67,82.66,84.92,78.33
28/12/2023,"1,368,700,536.09","19,703,909","65,720","11,439,037,544.73","79,763,313","241,788",10.69,19.81,21.37,89.31,80.19,78.63
29/12/2023,"2,586,566,933.35","20,663,153","49,163","5,265,496,609.56","98,196,505","204,363",32.94,17.38,19.39,67.06,82.62,80.61
02/01/2024,"1,682,179,353.40","22,292,283","93,196","9,405,499,739.32","109,598,894","333,272",15.17,16.90,21.85,84.83,83.10,78.15
03/01/2024,"2,204,799,602.40","31,258,521","105,452","11,829,604,460.85","137,374,295","311,811",15.71,18.54,25.27,84.29,81.46,74.73
04/01/2024,"2,235,105,186","32,397,665.00","103,774","9,440,348,175.11","133,672,938","315,896",19.14,19.51,24.73,80.86,80.49,75.27
05/01/2024,"2,362,472,908.15","37,558,234","103,725","12,450,353,554.96","151,215,892","314,369",15.95,19.90,24.81,84.05,80.10,75.19
08/01/2024,"1,626,245,782.68","20,432,160","63,049","7,371,757,490.03","151,761,413","244,749",18.07,11.87,20.48,81.93,88.13,79.52
09/01/2024,"3,091,146,794.71","29,524,734","106,061","10,651,967,606.70","213,712,732","321,170",22.49,12.14,24.83,77.51,87.86,75.17
10/01/2024,"4,024,418,739.37","36,072,463","120,322","12,646,572,076.92","231,152,454","385,598",24.14,13.50,23.78,75.86,86.50,76.22
11/01/2024,"2,144,167,650.17","30,721,920","83,024","10,473,780,498.07","202,182,975","280,510",16.99,13.19,22.84,83.01,86.81,77.16
12/01/2024,"4,596,919,331.31","36,866,459","76,759","11,497,861,400.92","194,007,695","277,455",28.56,15.97,21.67,71.44,84.03,78.33
15/01/2024,"151,563,833.34","3,328,938","20,168","1,121,470,171.93","24,070,268","86,679",11.91,12.15,18.88,88.09,87.85,81.12
16/01/2024,"3,474,993,854.33","32,102,615","108,620","15,955,647,964.59","259,426,987","371,290",17.88,11.01,22.63,82.12,88.99,77.37
17/01/2024,"3,425,061,543.93","49,173,723","194,015","18,518,856,404.84","354,904,444","644,975",15.61,12.17,23.12,84.39,87.83,76.88
18/01/2024,"3,230,773,084.53","34,163,113","101,235","17,830,336,898.75","302,576,791","405,899",15.34,10.15,19.96,84.66,89.85,80.04
19/01/2024,"2,578,166,394.98","30,380,628","83,406","13,294,647,959.17","251,978,656","304,904",16.24,10.76,21.48,83.76,89.24,78.52
22/01/2024,"2,491,398,114.15","24,231,014","77,469","11,471,456,646.87","215,073,115","301,145",17.84,10.13,20.46,82.16,89.87,79.54
23/01/2024,"2,936,819,139.50","43,930,030","96,844","11,987,447,931.30","260,108,553","369,477",19.68,14.45,20.77,80.32,85.55,79.23
24/01/2024,"2,446,869,871.36","35,506,672","112,903","16,746,034,451.43","300,935,778","423,584",12.75,10.55,21.04,87.25,89.45,78.96
25/01/2024,"5,509,019,327.71","53,789,932","135,763","27,629,740,975.12","408,192,996","470,405",16.62,11.64,22.40,83.38,88.36,77.60
26/01/2024,"3,005,603,456.50","39,068,197","120,638","14,161,694,845.31","287,843,533","415,976",17.51,11.95,22.48,82.49,88.05,77.52
29/01/2024,"2,565,485,047.61","44,070,792","103,039","14,457,877,573.45","282,788,542","425,370",15.07,13.48,19.50,84.93,86.52,80.50
30/01/2024,"2,630,264,679.50","39,415,606","108,778","16,068,565,219.66","303,488,141","398,268",14.07,11.49,21.45,85.93,88.51,78.55
31/01/2024,"3,280,316,248.94","48,371,004","156,733","14,974,770,024.63","274,783,833","520,289",17.97,14.97,23.15,82.03,85.03,76.85
01/02/2024,"3,630,724,893.91","44,583,869","129,644","14,228,694,853.36","217,346,963","438,268",20.33,17.02,22.83,79.67,82.98,77.17
02/02/2024,"3,495,666,095.80","37,149,641","97,642","14,061,877,678.24","206,469,631","370,515",19.91,15.25,20.86,80.09,84.75,79.14
06/02/2024,"4,282,829,660.10","49,374,215","143,458","18,066,312,970.50","314,957,915","528,113",19.16,13.55,21.36,80.84,86.45,78.64
07/02/2024,"4,158,300,455.29","35,306,118","103,139","16,933,371,256.68","246,550,737","456,681",19.72,12.53,18.42,80.28,87.47,81.58
08/02/2024,"3,068,387,171.47","56,727,744","115,633","36,928,571,235.85","301,429,319","397,810",7.67,15.84,22.52,92.33,84.16,77.48
09/02/2024,"3,356,817,593.01","36,947,200","91,926","12,372,531,498.45","171,691,691","312,235",21.34,17.71,22.74,78.66,82.29,77.26
12/02/2024,"4,560,247,742.91","23,758,363","63,310","8,586,766,969.08","192,813,112","240,072",34.69,10.97,20.87,65.31,89.03,79.13
13/02/2024,"3,251,254,724.00","27,230,206","88,188","16,664,604,070.20","216,071,860","336,718",16.32,11.19,20.75,83.68,88.81,79.25
14/02/2024,"3,597,124,300.98","36,767,231","82,945","13,162,153,976.68","245,797,700","286,975",21.46,13.01,22.42,78.54,86.99,77.58
15/02/2024,"2,332,313,402.70","32,301,408","85,854","11,717,044,158.61","246,583,750","369,824",16.60,11.58,18.84,83.40,88.42,81.16
16/02/2024,"1,654,086,290.06","27,114,061","92,479","9,727,407,090.55","188,185,568","388,091",14.53,12.59,19.24,85.47,87.41,80.76
19/02/2024,"422,222,422.81","9,352,403","38,883","2,026,619,557.33","43,513,348","139,533",17.24,17.69,21.79,82.76,82.31,78.21
20/02/2024,"4,684,920,987.45","41,642,872","160,002","16,089,955,774.10","279,287,476","496,242",22.55,12.98,24.38,77.45,87.02,75.62
21/02/2024,"2,977,375,540.79","33,058,326","133,517","13,172,175,772.91","231,552,979","437,924",18.44,12.49,23.36,81.56,87.51,76.64
22/02/2024,"3,242,293,091.13","38,071,312","117,525","15,933,486,201.40","250,786,763","421,127",16.91,13.18,21.82,83.09,86.82,78.18
23/02/2024,"3,222,587,584.53","36,916,562","101,477","15,388,399,755.23","273,008,285","393,034",17.32,11.91,20.52,82.68,88.09,79.48
26/02/2024,"2,702,155,462.56","31,442,751","122,151","12,348,390,604.99","239,918,132","407,165",17.95,11.59,23.08,82.05,88.41,76.92
27/02/2024,"2,750,865,172.56","32,746,587","104,673","15,271,182,431.85","261,346,444","388,553",15.26,11.13,21.22,84.74,88.87,78.78
28/02/2024,"4,048,881,674.21","32,619,248","123,702","14,376,630,756.26","247,696,410","390,564",21.97,11.64,24.05,78.03,88.36,75.95
29/02/2024,"4,514,742,006.64","73,206,895","173,365","28,011,592,969.03","673,743,460","607,138",13.88,9.80,22.21,86.12,90.20,77.79
01/03/2024,"1,975,097,713.61","23,146,945","71,364","11,518,073,121.35","192,153,212","324,849",14.64,10.75,18.01,85.36,89.25,81.99
04/03/2024,"1,921,780,552.02","24,591,765","93,357","10,591,355,829.61","176,936,457","362,163",15.36,12.20,20.49,84.64,87.80,79.51
05/03/2024,"2,799,236,582.39","34,319,984","120,406","13,928,614,694.21","245,609,137","453,523",16.73,12.26,20.98,83.27,87.74,79.02
06/03/2024,"2,858,428,178.00","38,039,162","116,628","12,879,107,866.98","227,142,149","409,336",18.16,14.34,22.17,81.84,85.66,77.83
07/03/2024,"2,600,370,605.83","29,284,625","91,343","12,228,912,859.77","211,924,324","374,918",17.54,12.14,19.59,82.46,87.86,80.41
08/03/2024,"2,238,460,342.17","22,147,939","85,128","12,154,255,172.60","176,427,901","329,165",15.55,11.15,20.55,84.45,88.85,79.45
11/03/2024,"2,656,391,169.52","22,753,805","90,621","16,963,734,441.13","219,590,503","333,792",13.54,9.39,21.35,86.46,90.61,78.65
12/03/2024,"3,009,925,555.03","30,852,391","94,699","11,815,811,682.81","248,157,440","343,507",20.30,11.06,21.61,79.70,88.94,78.39
13/03/2024,"4,869,314,128.96","38,157,341","121,205","13,105,831,195.51","242,798,074","407,195",27.09,13.58,22.94,72.91,86.42,77.06
14/03/2024,"4,402,493,189.06","50,352,265","141,282","18,833,287,388.86","300,478,429","445,506",18.95,14.35,24.08,81.05,85.65,75.92
15/03/2024,"6,502,146,532.76","133,072,023","182,174","52,269,616,609.44","1,168,467,641","725,590",11.06,10.22,20.07,88.94,89.78,79.93
19/03/2024,"4,285,872,761.19","40,197,986","172,593","16,227,163,284.41","261,153,533","503,781",20.89,13.34,25.52,79.11,86.66,74.48
20/03/2024,"4,292,325,312.34","35,827,558","111,665","11,479,246,154.91","239,289,774","370,820",27.22,13.02,23.14,72.78,86.98,76.86
21/03/2024,"2,772,280,111.63","30,646,955","104,809","14,176,701,211.91","251,059,135","372,904",16.36,10.88,21.94,83.64,89.12,78.06
22/03/2024,"3,611,770,114.90","33,874,853","99,986","10,988,706,565.91","223,788,119","336,209",24.74,13.15,22.92,75.26,86.85,77.08
25/03/2024,"3,359,217,785.20","30,798,975","119,152","10,063,906,430.11","118,266,699","326,665",25.03,20.66,26.73,74.97,79.34,73.27
26/03/2024,"2,512,200,358.01","32,665,442","88,904","11,667,920,103.72","182,237,091","338,599",17.72,15.20,20.80,82.28,84.80,79.20
27/03/2024,"2,946,199,967.12","27,947,813","97,821","12,665,360,268.19","161,334,281","344,729",18.87,14.77,22.10,81.13,85.23,77.90
01/04/2024,"2,957,905,699.98","40,468,549","115,840","13,362,200,510.85","260,097,072","387,387",18.12,13.46,23.02,81.88,86.54,76.98
02/04/2024,"3,132,744,003.66","37,096,331","103,987","12,619,200,543.51","230,677,581","335,656",19.89,13.85,23.65,80.11,86.15,76.35
03/04/2024,"3,532,934,839.19","28,276,254","97,953","12,699,192,539.24","245,169,153","349,752",21.77,10.34,21.88,78.23,89.66,78.12
04/04/2024,"2,918,202,777.98","31,179,336","101,299","11,920,345,925.46","226,541,585","337,839",19.67,12.10,23.07,80.33,87.90,76.93
05/04/2024,"2,692,940,399.32","22,694,782","95,544","13,702,785,279.77","237,005,519","336,189",16.42,8.74,22.13,83.58,91.26,77.87
08/04/2024,"","","","","","",,,,,,
09/04/2024,"2,066,021,982.64","26,257,577","107,660","12,274,672,119.89","246,598,674","309,335",14.41,9.62,25.82,85.59,90.38,74.18
10/04/2024,"4,109,631,755.23","34,617,790","116,557","15,911,168,127.94","267,640,997","355,623",20.53,11.45,24.68,79.47,88.55,75.32
11/04/2024,"2,245,960,008.89","21,353,250","82,632","12,675,660,092.21","232,880,122","265,754",15.05,8.40,23.72,84.95,91.60,76.28
12/04/2024,"2,682,230,668.05","28,633,507","85,081","12,220,616,121.54","208,676,620","292,317",18.00,12.07,22.54,82.00,87.93,77.46
15/04/2024,"2,737,972,915.50","54,592,970","106,951","9,579,509,071.21","228,288,509","346,685",22.23,19.30,23.58,77.77,80.70,76.42
16/04/2024,"3,604,529,466.99","32,754,128","116,610","12,679,021,460.14","257,733,956","385,617",22.14,11.28,23.22,77.86,88.72,76.78
17/04/2024,"2,589,437,068.67","37,236,687","112,549","11,508,713,060.31","287,030,629","382,429",18.37,11.48,22.74,81.63,88.52,77.26
18/04/2024,"8,290,025,011.05","309,895,201","93,710","12,043,212,914.36","242,515,407","384,398",40.77,56.10,19.60,59.23,43.90,80.40
19/04/2024,"2,459,679,496.00","31,431,528","92,474","8,822,744,094.89","170,640,384","343,246",21.80,15.55,21.22,78.20,84.45,78.78
22/04/2024,"2,573,866,436.24","33,672,829","115,333","11,283,928,731.78","228,143,086","358,514",18.57,12.86,24.34,81.43,87.14,75.66
23/04/2024,"2,793,650,044.73","45,903,651","107,548","15,445,603,829.14","263,176,561","400,922",15.32,14.85,21.15,84.68,85.15,78.85
24/04/2024,"3,339,436,402.77","55,440,624","90,180","15,503,947,041.41","324,099,252","396,065",17.72,14.61,18.55,82.28,85.39,81.45
25/04/2024,"4,326,466,103.75","51,805,159","95,840","16,309,212,259.75","326,032,012","376,278",20.97,13.71,20.30,79.03,86.29,79.70
26/04/2024,"2,962,171,776.21","31,034,947","96,536","12,024,145,321.09","202,818,023","364,481",19.77,13.27,20.94,80.23,86.73,79.06
29/04/2024,"2,611,752,503.67","41,349,538","116,864","11,863,517,780.18","273,565,019","328,229",18.04,13.13,26.26,81.96,86.87,73.74
30/04/2024,"2,860,081,691.34","39,631,979","112,723","18,192,775,192.96","381,330,190","423,811",13.59,9.41,21.01,86.41,90.59,78.99
02/05/2024,"2,484,815,850.25","43,453,729","127,915","18,082,076,326.57","314,213,609","500,429",12.08,12.15,20.36,87.92,87.85,79.64
03/05/2024,"3,161,161,278.23","35,947,882","101,827","12,729,383,355.04","241,570,645","342,461",19.89,12.95,22.92,80.11,87.05,77.08
06/05/2024,"2,108,382,896.97","45,712,553","107,348","11,073,235,014.01","240,379,537","391,224",15.99,15.98,21.53,84.01,84.02,78.47
07/05/2024,"3,390,293,774.45","34,767,574","99,359","15,555,249,792.87","339,738,381","347,490",17.89,9.28,22.24,82.11,90.72,77.76
08/05/2024,"3,079,036,701.68","46,091,146","106,400","13,872,578,450.82","303,560,775","387,316",18.16,13.18,21.55,81.84,86.82,78.45
09/05/2024,"3,489,564,743.79","36,687,349","89,113","13,524,972,156.32","277,831,359","288,564",20.51,11.66,23.60,79.49,88.34,76.40
10/05/2024,"2,447,464,590.81","26,611,457","78,858","12,726,816,880.89","272,192,530","269,445",16.13,8.91,22.64,83.87,91.09,77.36
13/05/2024,"3,271,438,662.34","29,683,571","76,904","11,469,721,934.06","164,918,892","302,147",22.19,15.25,20.29,77.81,84.75,79.71
14/05/2024,"3,622,459,316.61","42,969,252","90,953","16,079,436,623.22","267,226,037","331,640",18.39,13.85,21.52,81.61,86.15,78.48
15/05/2024,"3,285,027,137.44","46,939,427","127,858","14,521,138,264.51","254,648,626","433,502",18.45,15.56,22.78,81.55,84.44,77.22
16/05/2024,"3,207,237,726.36","24,219,052","85,574","11,977,790,619.21","228,737,056","307,207",21.12,9.57,21.79,78.88,90.43,78.21
17/05/2024,"2,992,160,769.28","27,585,433","99,968","9,272,467,282.80","146,709,132","268,093",24.40,15.83,27.16,75.60,84.17,72.84
20/05/2024,"2,157,092,397.72","29,788,257","79,656","19,103,931,166.07","170,265,298","282,528",10.15,14.89,21.99,89.85,85.11,78.01
21/05/2024,"2,503,557,393.47","33,460,815","91,096","12,149,660,407.81","221,547,392","304,546",17.09,13.12,23.02,82.91,86.88,76.98
22/05/2024,"3,877,057,930.43","33,714,730","113,942","11,207,326,916.64","196,051,739","395,505",25.70,14.67,22.37,74.30,85.33,77.63
23/05/2024,"3,255,462,446.04","46,892,824","108,195","12,738,493,241.69","191,001,433","346,623",20.35,19.71,23.79,79.65,80.29,76.21
24/05/2024,"1,927,408,953.77","22,986,993","83,501","9,601,736,135.70","181,947,987","295,839",16.72,11.22,22.01,83.28,88.78,77.99
27/05/2024,"345,760,198.62","7,427,663","37,510","2,184,613,803.75","42,814,495","125,777",13.66,14.78,22.97,86.34,85.22,77.03
28/05/2024,"4,428,317,212.84","33,984,401","111,730","14,037,477,112.27","199,407,963","345,380",23.98,14.56,24.44,76.02,85.44,75.56
29/05/2024,"6,927,253,946.23","67,008,703","171,281","19,643,110,470.97","331,633,208","526,314",26.07,16.81,24.55,73.93,83.19,75.45
30/05/2024,"5,281,542,556.65","50,696,639","155,271","18,222,037,493.71","297,469,460","473,700",22.47,14.56,24.69,77.53,85.44,75.31
31/05/2024,"8,927,744,973.95","94,630,795","172,862","37,248,376,483.84","938,398,680","596,070",19.33,9.16,22.48,80.67,90.84,77.52
03/06/2024,"7,642,136,587.41","72,766,203","207,849","23,768,442,792.35","365,867,500","706,743",24.33,16.59,22.73,75.67,83.41,77.27
04/06/2024,"7,585,536,829.14","72,874,791","182,216","24,098,348,870.38","422,619,862","605,070",23.94,14.71,23.14,76.06,85.29,76.86
05/06/2024,"4,872,865,603.60","55,019,286","172,597","20,563,543,171.31","355,400,770","518,017",19.16,13.41,24.99,80.84,86.59,75.01
06/06/2024,"7,352,609,644.15","68,896,166","151,551","27,307,949,101.77","406,368,007","535,398",21.21,14.50,22.06,78.79,85.50,77.94
07/06/2024,"9,084,283,090.04","75,258,141","205,881","30,641,845,840.94","362,593,822","568,353",22.87,17.19,26.59,77.13,82.81,73.41
10/06/2024,"4,196,216,026.05","44,720,638","152,718","17,259,811,386.66","255,390,937","507,979",19.56,14.90,23.11,80.44,85.10,76.89
11/06/2024,"4,981,060,074.36","45,381,823","150,090","19,198,921,399.12","285,308,973","555,317",20.60,13.72,21.28,79.40,86.28,78.72
12/06/2024,"6,597,744,568.91","66,382,514","185,394","20,104,581,705.16","299,422,464","503,106",24.71,18.15,26.93,75.29,81.85,73.07
13/06/2024,"4,306,169,187.28","38,837,961","115,362","16,232,794,964.85","250,657,420","341,183",20.97,13.42,25.27,79.03,86.58,74.73
14/06/2024,"3,784,543,757.92","35,385,398","118,018","16,858,928,805.89","296,977,370","369,058",18.33,10.65,24.23,81.67,89.35,75.77
17/06/2024,"3,983,550,805.15","27,767,055","94,197","11,887,878,654.13","198,842,373","322,247",25.10,12.25,22.62,74.90,87.75,77.38
18/06/2024,"5,114,776,815.06","43,105,135","142,433","13,451,765,741.98","233,466,742","393,689",27.55,15.59,26.57,72.45,84.41,73.43
19/06/2024,"411,809,213.92","10,819,267","33,126","2,726,879,781.58","50,716,898","139,169",13.12,17.58,19.23,86.88,82.42,80.77
20/06/2024,"5,595,349,249.69","36,600,052","112,085","14,713,335,794.00","259,019,161","397,628",27.55,12.38,21.99,72.45,87.62,78.01
21/06/2024,"6,988,671,665.67","90,969,285","186,452","50,933,867,535.58","1,165,196,241","660,233",12.07,7.24,22.02,87.93,92.76,77.98
24/06/2024,"6,840,236,181.25","40,454,591","108,685","17,297,550,898.90","279,392,738","417,357",28.34,12.65,20.66,71.66,87.35,79.34
25/06/2024,"","","","","","",,,,,,
26/06/2024,"3,617,046,168.34","49,756,215","139,725","18,815,547,377.23","364,523,786","461,629",16.12,12.01,23.24,83.88,87.99,76.76
27/06/2024,"3,698,118,572.79","38,679,346","105,219","16,459,819,253.33","307,856,301","332,162",18.35,11.16,24.06,81.65,88.84,75.94
28/06/2024,"5,269,448,868.64","47,803,804","125,981","18,282,588,803.95","289,136,817","390,191",22.37,14.19,24.41,77.63,85.81,75.59
01/07/2024,"5,834,297,248.96","43,076,898","104,461","15,829,415,625.36","376,989,000","343,047",26.93,10.25,23.34,73.07,89.75,76.66
02/07/2024,"4,757,202,475.23","49,781,871","131,062","18,724,790,415.38","342,335,779","428,732",20.26,12.70,23.41,79.74,87.30,76.59
03/07/2024,"4,240,018,539.33","30,752,489","98,662","8,229,177,192.62","157,351,651","311,603",34.00,16.35,24.05,66.00,83.65,75.95
